date,ETH_price,total_volume,market_cap,coin_name
00:00.0,1807.969474,22669347247,2.19247E+11,ethereum
00:00.0,1724.875734,24344535949,2.08623E+11,ethereum
00:00.0,1798.694855,12004308559,2.17791E+11,ethereum
00:00.0,1814.98316,9767849361,2.19536E+11,ethereum
00:00.0,1995.936484,18803016950,2.41205E+11,ethereum
00:00.0,1944.078767,17409076011,2.35235E+11,ethereum
00:00.0,1828.892655,19904831726,2.21597E+11,ethereum
00:00.0,1833.089841,16444980824,2.22487E+11,ethereum
00:00.0,1776.979907,15012416794,2.1488E+11,ethereum
00:00.0,1804.26167,8295912403,2.17832E+11,ethereum
00:00.0,1805.331395,8385255000,2.18561E+11,ethereum
00:00.0,1860.181307,16623006598,2.25224E+11,ethereum
00:00.0,1818.387712,23647547692,2.20728E+11,ethereum
00:00.0,1794.539626,17712874977,2.17321E+11,ethereum
00:00.0,1788.418287,10469080004,2.1672E+11,ethereum
00:00.0,1663.844367,17639990086,2.01384E+11,ethereum
00:00.0,1530.038617,20409428648,1.85303E+11,ethereum
00:00.0,1454.68676,22843765039,1.7665E+11,ethereum
00:00.0,1205.595286,47571733027,1.46073E+11,ethereum
00:00.0,1214.866265,32772246927,1.46867E+11,ethereum
00:00.0,1230.364335,39679810345,1.48791E+11,ethereum
00:00.0,1068.603575,18016510161,1.292E+11,ethereum
00:00.0,1087.813924,14067259811,1.32057E+11,ethereum
00:00.0,995.2525693,21112670623,1.20149E+11,ethereum
00:00.0,1125.754092,21676867430,1.36215E+11,ethereum
00:00.0,1132.054394,19817753726,1.3636E+11,ethereum
00:00.0,1124.561392,14838197888,1.36467E+11,ethereum
00:00.0,1051.074068,14331217471,1.27763E+11,ethereum
00:00.0,1144.480753,14247953151,1.38845E+11,ethereum
00:00.0,1229.304085,16288488163,1.50371E+11,ethereum
00:00.0,1244.286204,11692717742,1.50822E+11,ethereum
00:00.0,1201.237791,11375746747,1.45728E+11,ethereum
00:00.0,1194.224508,12044359298,1.44903E+11,ethereum
00:00.0,1143.533536,13181896477,1.38579E+11,ethereum
00:00.0,1098.905518,14755440934,1.33275E+11,ethereum
00:00.0,1057.630999,15402670572,1.25647E+11,ethereum
00:00.0,1068.81944,17420131788,1.28274E+11,ethereum
00:00.0,1068.541503,9601263305,1.27773E+11,ethereum
00:00.0,1074.607318,7939419239,1.28552E+11,ethereum
00:00.0,1153.348315,13827342516,1.3771E+11,ethereum
00:00.0,1134.01707,15393490018,1.35655E+11,ethereum
00:00.0,1188.725643,14422132962,1.42217E+11,ethereum
00:00.0,1240.378406,13170522513,1.48623E+11,ethereum
00:00.0,1233.514679,15346600702,1.48023E+11,ethereum
00:00.0,1216.849707,7870254818,1.45668E+11,ethereum
00:00.0,1169.012708,10374466605,1.39844E+11,ethereum
00:00.0,1097.449438,11693162178,1.31363E+11,ethereum
00:00.0,1040.797146,11555798333,1.24831E+11,ethereum
00:00.0,1112.920783,17936886120,1.32986E+11,ethereum
00:00.0,1191.130837,16474223861,1.42768E+11,ethereum
00:00.0,1234.099139,16817194904,1.47678E+11,ethereum
00:00.0,1355.04564,19025831555,1.61839E+11,ethereum
00:00.0,1344.720284,15797648344,1.61551E+11,ethereum
00:00.0,1570.658959,26437290054,1.87519E+11,ethereum
00:00.0,1542.629821,27749085858,1.84299E+11,ethereum
00:00.0,1527.413931,21728126384,1.83383E+11,ethereum
00:00.0,1576.825239,19411405083,1.88808E+11,ethereum
00:00.0,1536.124922,18084368731,1.83934E+11,ethereum
00:00.0,1552.496489,14901008279,1.85767E+11,ethereum
00:00.0,1601.207967,16058331978,1.92834E+11,ethereum
00:00.0,1450.482285,19852493229,1.76371E+11,ethereum
00:00.0,1438.988038,17711985937,1.7249E+11,ethereum
00:00.0,1636.949181,22792557484,1.95761E+11,ethereum
00:00.0,1723.548521,27508245873,2.06347E+11,ethereum
00:00.0,1739.042177,21792598232,2.10768E+11,ethereum
00:00.0,1696.785098,14236780342,2.03433E+11,ethereum
00:00.0,1682.011374,12894604186,2.01685E+11,ethereum
00:00.0,1636.018556,15515408283,1.95962E+11,ethereum
00:00.0,1638.378683,19414686139,1.97497E+11,ethereum
00:00.0,1621.341324,15548536682,1.9428E+11,ethereum
00:00.0,1612.418907,14074560038,1.92923E+11,ethereum
00:00.0,1725.382627,17717475728,2.06551E+11,ethereum
00:00.0,1693.296592,11231103244,2.03418E+11,ethereum
00:00.0,1699.006418,9464715955,2.03847E+11,ethereum
00:00.0,1775.701356,15566998953,2.13209E+11,ethereum
00:00.0,1698.966129,24284375403,2.0426E+11,ethereum
00:00.0,1852.878555,21699442049,2.22103E+11,ethereum
00:00.0,1881.427405,21837068070,2.25973E+11,ethereum
00:00.0,1959.330925,15849264840,2.35255E+11,ethereum
00:00.0,1982.411828,14816745161,2.37972E+11,ethereum
00:00.0,1936.701164,12172210305,2.32593E+11,ethereum
00:00.0,1908.277642,18310871317,2.2944E+11,ethereum
00:00.0,1880.600101,14240230762,2.25582E+11,ethereum
00:00.0,1834.826453,18427553152,2.20666E+11,ethereum
00:00.0,1850.111291,13363780757,2.22652E+11,ethereum
00:00.0,1618.532504,22687362580,1.94818E+11,ethereum
00:00.0,1579.415723,16404512934,1.89621E+11,ethereum
00:00.0,1624.149983,14174702673,1.95324E+11,ethereum
00:00.0,1622.307035,16648637312,1.93708E+11,ethereum
00:00.0,1665.791907,17182337491,1.99889E+11,ethereum
00:00.0,1657.793642,15322907185,1.99118E+11,ethereum
00:00.0,1697.076972,12905826689,2.04241E+11,ethereum
00:00.0,1510.189111,23170035981,1.81239E+11,ethereum
00:00.0,1496.055466,15440053449,1.79887E+11,ethereum
00:00.0,1438.74705,10575504872,1.73646E+11,ethereum
00:00.0,1555.177456,16528644852,1.87438E+11,ethereum
00:00.0,1525.400116,19704720195,1.84448E+11,ethereum
00:00.0,1552.562966,18596055351,1.8667E+11,ethereum
00:00.0,1588.980351,15076286517,1.91078E+11,ethereum
00:00.0,1575.176631,15857654357,1.89679E+11,ethereum
00:00.0,1555.674077,8500114334,1.87266E+11,ethereum
00:00.0,1578.949301,7827505125,1.90082E+11,ethereum
00:00.0,1617.935455,11815125729,1.94714E+11,ethereum
00:00.0,1564.558954,20860201644,1.88734E+11,ethereum
00:00.0,1629.883231,18560005397,1.96797E+11,ethereum
00:00.0,1635.932176,16676188643,1.96883E+11,ethereum
00:00.0,1717.076957,19418675071,2.06873E+11,ethereum
00:00.0,1779.519029,12521808521,2.14316E+11,ethereum
00:00.0,1761.317356,11692754175,2.11895E+11,ethereum
00:00.0,1710.164291,16770566236,2.05793E+11,ethereum
00:00.0,1573.205214,22286700927,1.89779E+11,ethereum
00:00.0,1635.368206,17198033718,1.96551E+11,ethereum
00:00.0,1471.999593,24787864367,1.77918E+11,ethereum
00:00.0,1432.215807,17892819035,1.72472E+11,ethereum
00:00.0,1471.203955,10309763882,1.773E+11,ethereum
00:00.0,1335.852552,14696599277,1.61378E+11,ethereum
00:00.0,1379.920705,17757533838,1.6637E+11,ethereum
00:00.0,1324.190565,13605986462,1.59844E+11,ethereum
00:00.0,1252.774562,18732743242,1.51085E+11,ethereum
00:00.0,1330.792793,17517188721,1.60415E+11,ethereum
00:00.0,1329.558807,17599766731,1.60824E+11,ethereum
00:00.0,1318.099347,11251326609,1.59031E+11,ethereum
00:00.0,1294.075095,10552647870,1.56146E+11,ethereum
00:00.0,1335.121205,15270197376,1.60767E+11,ethereum
00:00.0,1331.150177,16685874856,1.608E+11,ethereum
00:00.0,1340.023059,16571161476,1.61716E+11,ethereum
00:00.0,1335.738971,11834328252,1.61267E+11,ethereum
00:00.0,1329.146032,11849125784,1.60463E+11,ethereum
00:00.0,1311.263324,5052407841,1.5841E+11,ethereum
00:00.0,1277.901345,6227268236,1.54935E+11,ethereum
00:00.0,1323.504018,8749663555,1.59951E+11,ethereum
00:00.0,1363.237182,8587836597,1.64782E+11,ethereum
00:00.0,1352.586524,8502549882,1.63476E+11,ethereum
00:00.0,1351.427369,10653358725,1.63308E+11,ethereum
00:00.0,1324.894738,9123112356,1.60084E+11,ethereum
00:00.0,1315.8578,4942603338,1.59083E+11,ethereum
00:00.0,1322.269755,4753165268,1.59586E+11,ethereum
00:00.0,1291.08166,7492362033,1.5618E+11,ethereum
00:00.0,1279.883308,8314705467,1.54658E+11,ethereum
00:00.0,1294.271051,7512521120,1.56489E+11,ethereum
00:00.0,1288.164015,15374968703,1.55703E+11,ethereum
00:00.0,1297.627605,11792024291,1.56802E+11,ethereum
00:00.0,1275.693777,5743906845,1.54496E+11,ethereum
00:00.0,1306.943119,6318629608,1.5722E+11,ethereum
00:00.0,1333.440878,8639535764,1.6069E+11,ethereum
00:00.0,1311.806726,9536615488,1.58082E+11,ethereum
00:00.0,1284.654934,8128527356,1.54808E+11,ethereum
00:00.0,1282.042647,8816030159,1.54513E+11,ethereum
00:00.0,1299.801905,8731620089,1.56674E+11,ethereum
00:00.0,1313.767779,4996733236,1.58365E+11,ethereum
00:00.0,1364.486871,7794024008,1.64218E+11,ethereum
00:00.0,1343.334492,10789079575,1.61858E+11,ethereum
00:00.0,1462.048938,19624530680,1.76051E+11,ethereum
00:00.0,1568.747586,24505395072,1.89173E+11,ethereum
00:00.0,1514.863525,17752430680,1.82723E+11,ethereum
00:00.0,1555.029214,15641652314,1.87325E+11,ethereum
00:00.0,1619.429584,17044927218,1.95053E+11,ethereum
00:00.0,1591.051773,10366405350,1.91501E+11,ethereum
00:00.0,1572.979515,14900137160,1.89479E+11,ethereum
00:00.0,1580.378733,19199900507,1.90429E+11,ethereum
00:00.0,1520.638364,27498708818,1.83368E+11,ethereum
00:00.0,1531.112631,22537458294,1.84399E+11,ethereum
00:00.0,1644.192858,36953923775,1.98054E+11,ethereum
00:00.0,1626.80643,21174006976,1.96264E+11,ethereum
00:00.0,1572.947777,22195586346,1.89764E+11,ethereum
00:00.0,1569.988636,30344896842,1.88875E+11,ethereum
00:00.0,1334.287933,32343101743,1.60813E+11,ethereum
00:00.0,1095.183977,29253284763,1.31794E+11,ethereum
00:00.0,1301.55388,24039423467,1.56381E+11,ethereum
00:00.0,1293.911595,17355612789,1.55222E+11,ethereum
00:00.0,1255.601051,8636739780,1.5106E+11,ethereum
00:00.0,1223.006443,7719000328,1.47426E+11,ethereum
00:00.0,1241.997093,12056844340,1.49987E+11,ethereum
00:00.0,1252.706731,8940477028,1.51062E+11,ethereum
00:00.0,1217.702089,8870530650,1.46462E+11,ethereum
00:00.0,1201.789842,7075882102,1.44895E+11,ethereum
00:00.0,1213.49631,5600678513,1.46146E+11,ethereum
00:00.0,1218.893657,3722348151,1.46971E+11,ethereum
00:00.0,1144.253153,6826180056,1.37965E+11,ethereum
00:00.0,1110.288213,10372965081,1.33734E+11,ethereum
00:00.0,1135.175812,9220536959,1.37051E+11,ethereum
00:00.0,1184.461758,9189536304,1.42855E+11,ethereum
00:00.0,1204.207803,6955523718,1.45092E+11,ethereum
00:00.0,1198.975588,5823202533,1.4481E+11,ethereum
00:00.0,1205.65796,5271100860,1.45222E+11,ethereum
00:00.0,1196.19622,4150923882,1.44508E+11,ethereum
00:00.0,1170.115741,6467273324,1.41049E+11,ethereum
00:00.0,1216.936421,7132972094,1.46749E+11,ethereum
00:00.0,1298.94077,9889408118,1.56778E+11,ethereum
00:00.0,1276.639371,6400063074,1.53787E+11,ethereum
00:00.0,1293.948023,5644934957,1.55766E+11,ethereum
00:00.0,1243.040842,5183647936,1.50323E+11,ethereum
00:00.0,1282.416448,4842789176,1.54485E+11,ethereum
00:00.0,1259.757575,5795682745,1.5196E+11,ethereum
00:00.0,1271.935476,4765089563,1.53112E+11,ethereum
00:00.0,1233.625048,5392077793,1.48778E+11,ethereum
00:00.0,1281.210637,5929103713,1.54439E+11,ethereum
00:00.0,1264.477347,5743935111,1.52406E+11,ethereum
00:00.0,1264.792279,3136321665,1.5248E+11,ethereum
00:00.0,1264.317986,3179021750,1.5229E+11,ethereum
00:00.0,1275.332421,5107100672,1.53743E+11,ethereum
00:00.0,1319.413008,8667920251,1.59206E+11,ethereum
00:00.0,1308.400152,8063349707,1.57633E+11,ethereum
00:00.0,1263.746424,6014960880,1.52445E+11,ethereum
00:00.0,1165.973777,9306680538,1.40289E+11,ethereum
00:00.0,1189.427522,4893469369,1.43321E+11,ethereum
00:00.0,1186.777921,3175705524,1.43142E+11,ethereum
00:00.0,1166.989591,4281620920,1.40848E+11,ethereum
00:00.0,1217.888892,6463130154,1.46803E+11,ethereum
00:00.0,1213.343161,4086534541,1.46039E+11,ethereum
00:00.0,1217.85255,5190165002,1.46741E+11,ethereum
00:00.0,1220.701745,4777025972,1.4707E+11,ethereum
00:00.0,1221.35953,2443348024,1.47173E+11,ethereum
00:00.0,1219.286343,3694243213,1.46841E+11,ethereum
00:00.0,1226.253415,3071221734,1.47697E+11,ethereum
00:00.0,1211.819562,4221450707,1.46031E+11,ethereum
00:00.0,1188.728664,5177421363,1.43242E+11,ethereum
00:00.0,1201.543106,4174715684,1.44831E+11,ethereum
00:00.0,1199.110497,4110733113,1.44612E+11,ethereum
00:00.0,1196.613065,2891351007,1.44189E+11,ethereum
00:00.0,1200.659217,2179799161,1.44712E+11,ethereum
00:00.0,1214.378946,3845095582,1.46443E+11,ethereum
00:00.0,1214.760969,3385566691,1.46422E+11,ethereum
00:00.0,1256.436604,6727208485,1.51323E+11,ethereum
00:00.0,1250.792252,4052351545,1.50805E+11,ethereum
00:00.0,1270.02861,5222706874,1.53115E+11,ethereum
00:00.0,1264.836943,2439388823,1.52352E+11,ethereum
00:00.0,1284.575404,3401917835,1.54858E+11,ethereum
00:00.0,1321.676571,8615288094,1.59398E+11,ethereum
00:00.0,1336.017072,6390063040,1.60999E+11,ethereum
00:00.0,1389.771662,6779329582,1.67839E+11,ethereum
00:00.0,1417.134909,13360962683,1.70891E+11,ethereum
00:00.0,1453.37691,8386970426,1.74799E+11,ethereum
00:00.0,1549.111474,15505376251,1.87276E+11,ethereum
00:00.0,1551.324517,7074931051,1.86902E+11,ethereum
00:00.0,1577.72589,9434570735,1.90123E+11,ethereum
00:00.0,1569.530833,8482482041,1.88983E+11,ethereum
00:00.0,1516.555475,11809477724,1.83518E+11,ethereum
00:00.0,1550.508888,6871702648,1.86967E+11,ethereum
00:00.0,1661.334919,9228892411,2.00011E+11,ethereum
00:00.0,1625.909311,9663018504,1.95909E+11,ethereum
00:00.0,1630.844855,8233555835,1.96513E+11,ethereum
00:00.0,1632.961727,9037743838,1.96542E+11,ethereum
00:00.0,1557.059761,9078639810,1.87271E+11,ethereum
00:00.0,1614.677185,11946053798,1.94402E+11,ethereum
00:00.0,1602.846949,10076436860,1.93276E+11,ethereum
00:00.0,1598.470194,9593062923,1.92678E+11,ethereum
00:00.0,1573.063439,6523949725,1.89301E+11,ethereum
00:00.0,1646.51599,10037370816,1.98339E+11,ethereum
00:00.0,1568.647713,10977781768,1.88788E+11,ethereum
00:00.0,1586.539577,7544090212,1.91043E+11,ethereum
00:00.0,1642.857168,9295116916,1.97725E+11,ethereum
00:00.0,1648.679684,12542560274,1.98614E+11,ethereum
00:00.0,1665.427871,9528083088,2.00784E+11,ethereum
00:00.0,1667.271693,6766208820,2.011E+11,ethereum
00:00.0,1631.372523,8211226952,1.96818E+11,ethereum
00:00.0,1617.144163,7825100535,1.94725E+11,ethereum
00:00.0,1672.822678,9180247306,2.01779E+11,ethereum
00:00.0,1651.408379,8766845417,1.99108E+11,ethereum
00:00.0,1546.383769,12447757846,1.86307E+11,ethereum
00:00.0,1515.534027,9882779900,1.82839E+11,ethereum
00:00.0,1541.968877,6070233326,1.85827E+11,ethereum
00:00.0,1515.334631,6128794710,1.82722E+11,ethereum
00:00.0,1506.916201,11573812956,1.8159E+11,ethereum
00:00.0,1556.963484,11723184974,1.8762E+11,ethereum
00:00.0,1674.858207,11079231384,2.01595E+11,ethereum
00:00.0,1646.143502,13388835215,1.9837E+11,ethereum
00:00.0,1697.084867,10807323084,2.04535E+11,ethereum
00:00.0,1692.518963,5863446679,2.03613E+11,ethereum
00:00.0,1680.378686,7499517187,2.02999E+11,ethereum
00:00.0,1700.198681,8435810846,2.049E+11,ethereum
00:00.0,1656.58237,9728814194,1.99388E+11,ethereum
00:00.0,1643.173394,9836391622,1.98154E+11,ethereum
00:00.0,1651.850007,9698749202,1.98619E+11,ethereum
00:00.0,1608.103494,9609840835,1.93773E+11,ethereum
00:00.0,1593.951974,6117521125,1.92056E+11,ethereum
